area,scope,id,title,profile,status,detail,reviewedFrames,record,harness,reviewLedger,attemptCount,allReviewedFrames
controls,baseline,C111-empty,Custom cron invalid to empty removes preview,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C111-empty-return,Custom cron empty to valid restores preview,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C111-empty-return,Custom cron empty to valid restores preview,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C111-empty-return,Custom cron empty to valid restores preview,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C111-empty-return,Custom cron empty to valid restores preview,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-month-back,Calendar September to August changes week count,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-month-back,Calendar September to August changes week count,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-month-back,Calendar September to August changes week count,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-month-back,Calendar September to August changes week count,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-month-forward,Calendar August to September changes week count,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-month-forward,Calendar August to September changes week count,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-month-forward,Calendar August to September changes week count,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-month-forward,Calendar August to September changes week count,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-select,One-time date selection fills date label,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-select,One-time date selection fills date label,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-select,One-time date selection fills date label,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-select,One-time date selection fills date label,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-unselect,One-time selected date clears to placeholder,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-unselect,One-time selected date clears to placeholder,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-unselect,One-time selected date clears to placeholder,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C112-unselect,One-time selected date clears to placeholder,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-open,Job Folder picker opens,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-open,Job Folder picker opens,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-open,Job Folder picker opens,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-open,Job Folder picker opens,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-close,Job Folder picker closes,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-close,Job Folder picker closes,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-close,Job Folder picker closes,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-close,Job Folder picker closes,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-select,Job Folder picker selects Finance,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-select,Job Folder picker selects Finance,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-select,Job Folder picker selects Finance,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-select,Job Folder picker selects Finance,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-clear,Job Folder picker returns to No folder,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-clear,Job Folder picker returns to No folder,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-clear,Job Folder picker returns to No folder,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-folder-clear,Job Folder picker returns to No folder,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-open,Job Visibility opens,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-open,Job Visibility opens,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-open,Job Visibility opens,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-open,Job Visibility opens,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-close,Job Visibility closes,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-close,Job Visibility closes,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-close,Job Visibility closes,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-close,Job Visibility closes,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-people,Job Visibility Only me to Specific people,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-people,Job Visibility Only me to Specific people,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-people,Job Visibility Only me to Specific people,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-people,Job Visibility Only me to Specific people,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-people-return,Job Visibility Specific people to Only me,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-people-return,Job Visibility Specific people to Only me,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-people-return,Job Visibility Specific people to Only me,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-people-return,Job Visibility Specific people to Only me,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-teams,Job Visibility Only me to Specific teams,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-teams,Job Visibility Only me to Specific teams,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-teams,Job Visibility Only me to Specific teams,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-teams,Job Visibility Only me to Specific teams,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-teams-return,Job Visibility Specific teams to Only me,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-teams-return,Job Visibility Specific teams to Only me,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-teams-return,Job Visibility Specific teams to Only me,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-teams-return,Job Visibility Specific teams to Only me,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-organization,Job Visibility Only me to Everyone,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-organization,Job Visibility Only me to Everyone,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-organization,Job Visibility Only me to Everyone,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-organization,Job Visibility Only me to Everyone,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-organization-return,Job Visibility Everyone to Only me,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-organization-return,Job Visibility Everyone to Only me,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-organization-return,Job Visibility Everyone to Only me,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-visibility-organization-return,Job Visibility Everyone to Only me,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-open,Job people picker opens,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-open,Job people picker opens,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-open,Job people picker opens,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-open,Job people picker opens,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-close,Job people picker closes,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-close,Job people picker closes,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-close,Job people picker closes,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-close,Job people picker closes,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-select,Job people picker selects first option,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-select,Job people picker selects first option,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-select,Job people picker selects first option,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-select,Job people picker selects first option,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-unselect,Job people picker unselects first option,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-unselect,Job people picker unselects first option,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-unselect,Job people picker unselects first option,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-unselect,Job people picker unselects first option,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-empty,Job people picker search shows No matches,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-empty,Job people picker search shows No matches,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-empty,Job people picker search shows No matches,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-empty,Job people picker search shows No matches,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-clear,Job people picker search restores options,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-clear,Job people picker search restores options,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-clear,Job people picker search restores options,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-people-clear,Job people picker search restores options,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-open,Job teams picker opens,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-open,Job teams picker opens,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-open,Job teams picker opens,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-open,Job teams picker opens,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-close,Job teams picker closes,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-close,Job teams picker closes,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-close,Job teams picker closes,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-close,Job teams picker closes,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-select,Job teams picker selects first option,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-select,Job teams picker selects first option,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-select,Job teams picker selects first option,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-select,Job teams picker selects first option,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-unselect,Job teams picker unselects first option,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-unselect,Job teams picker unselects first option,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-unselect,Job teams picker unselects first option,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-unselect,Job teams picker unselects first option,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-empty,Job teams picker search shows No matches,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-empty,Job teams picker search shows No matches,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-empty,Job teams picker search shows No matches,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-empty,Job teams picker search shows No matches,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-clear,Job teams picker search restores options,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-clear,Job teams picker search restores options,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-clear,Job teams picker search restores options,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C108-teams-clear,Job teams picker search restores options,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-open,Job GitHub Configure tools opens,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-open,Job GitHub Configure tools opens,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-open,Job GitHub Configure tools opens,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-open,Job GitHub Configure tools opens,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-close,Job GitHub Configure tools closes,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-close,Job GitHub Configure tools closes,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-close,Job GitHub Configure tools closes,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-close,Job GitHub Configure tools closes,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-read-all,Job GitHub Configure tools selects all read tools,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-read-all,Job GitHub Configure tools selects all read tools,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-read-all,Job GitHub Configure tools selects all read tools,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-read-all,Job GitHub Configure tools selects all read tools,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-read-clear,Job GitHub Configure tools clears all read tools,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-read-clear,Job GitHub Configure tools clears all read tools,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-read-clear,Job GitHub Configure tools clears all read tools,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-read-clear,Job GitHub Configure tools clears all read tools,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-write-all,Job GitHub Configure tools selects all write tools,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-write-all,Job GitHub Configure tools selects all write tools,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-write-all,Job GitHub Configure tools selects all write tools,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-write-all,Job GitHub Configure tools selects all write tools,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-write-clear,Job GitHub Configure tools clears all write tools,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-write-clear,Job GitHub Configure tools clears all write tools,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-write-clear,Job GitHub Configure tools clears all write tools,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-write-clear,Job GitHub Configure tools clears all write tools,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-tool-disable,Job GitHub Configure tools unchecks one tool,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-tool-disable,Job GitHub Configure tools unchecks one tool,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-tool-disable,Job GitHub Configure tools unchecks one tool,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-tool-disable,Job GitHub Configure tools unchecks one tool,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-tool-enable,Job GitHub Configure tools checks one tool,cold-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-tool-enable,Job GitHub Configure tools checks one tool,warm-1440,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-tool-enable,Job GitHub Configure tools checks one tool,cold-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C114-tools-tool-enable,Job GitHub Configure tools checks one tool,warm-375,not measured (scope cut),Recipe retained; broad supplemental queue was stopped at the user scope reduction.,0,,,,0,0
controls,baseline,C134-desktop-security-exit,Close Security settings through exit view reset,cold-1440,reviewed,complete captured frame series examined; shift/rect/scroll record reviewed,6,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-desktop-security-exit/cold-1440/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/controls-review-v3/reviewed.json,1,6
controls,baseline,C134-desktop-security-exit,Close Security settings through exit view reset,warm-1440,reviewed,complete captured frame series examined; shift/rect/scroll record reviewed,6,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-desktop-security-exit/warm-1440/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/controls-review-v3/reviewed.json,1,6
controls,baseline,C134-desktop-security-exit,Close Security settings through exit view reset,cold-375,verified exclusion,Control is unavailable at this breakpoint by source design.,0,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-desktop-security-exit/cold-375/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,,1,0
controls,baseline,C134-desktop-security-exit,Close Security settings through exit view reset,warm-375,verified exclusion,Control is unavailable at this breakpoint by source design.,0,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-desktop-security-exit/warm-375/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,,1,0
controls,baseline,C134-desktop-people-exit,Close People settings through exit view reset,cold-1440,reviewed,complete captured frame series examined; shift/rect/scroll record reviewed,6,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-desktop-people-exit/cold-1440/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/controls-review-v3/reviewed.json,1,6
controls,baseline,C134-desktop-people-exit,Close People settings through exit view reset,warm-1440,reviewed,complete captured frame series examined; shift/rect/scroll record reviewed,6,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-desktop-people-exit/warm-1440/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/controls-review-v3/reviewed.json,1,6
controls,baseline,C134-desktop-people-exit,Close People settings through exit view reset,cold-375,verified exclusion,Control is unavailable at this breakpoint by source design.,0,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-desktop-people-exit/cold-375/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,,1,0
controls,baseline,C134-desktop-people-exit,Close People settings through exit view reset,warm-375,verified exclusion,Control is unavailable at this breakpoint by source design.,0,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-desktop-people-exit/warm-375/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,,1,0
controls,baseline,C134-desktop-teams-exit,Close Teams settings through exit view reset,cold-1440,reviewed,complete captured frame series examined; shift/rect/scroll record reviewed,6,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-desktop-teams-exit/cold-1440/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/controls-review-v3/reviewed.json,1,6
