cause,originalCause,status,item,profile,timeAfterActionMs,review,before,after,record,detailedTrace
CF-25,CF-25,confirmed,C134-mobile-billing-exit,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-billing-exit/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-billing-exit/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-billing-exit/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/CONTROLS_OCCURRENCES.json
CF-25,CF-25,confirmed,C134-mobile-people-exit,cold-375,,"The reset is recorded in DOM/action geometry; the first PNG misses or nearly completes the fade, so this profile is not a visible-flash claim.",/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-people-exit/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-people-exit/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-people-exit/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/CONTROLS_OCCURRENCES.json
CF-25,CF-25,confirmed,C134-mobile-people-exit,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-people-exit/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-people-exit/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-people-exit/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/CONTROLS_OCCURRENCES.json
CF-25,CF-25,confirmed,C134-mobile-security-exit,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-security-exit/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-security-exit/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-security-exit/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/CONTROLS_OCCURRENCES.json
CF-25,CF-25,confirmed,C134-mobile-security-exit,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-security-exit/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-security-exit/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before-v3/controls/C134-mobile-security-exit/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/CONTROLS_OCCURRENCES.json
LF-01,LF-01,question,C006-tables-hover,cold-1440,"137,188",LF-01 declared padding motion,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-hover/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-hover/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-hover/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-tables-hover,cold-375,153,LF-01 declared padding motion,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-hover/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-hover/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-hover/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-tables-hover,warm-1440,113,LF-01 declared padding motion,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-hover/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-hover/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-hover/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-tables-hover,warm-375,119,LF-01 declared padding motion,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-hover/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-hover/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-hover/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-tables-blur,cold-1440,123,LF-01 declared padding motion,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-blur/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-blur/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-blur/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-tables-blur,cold-375,,LF-01 declared padding motion,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-blur/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-blur/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-blur/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-tables-blur,warm-1440,,LF-01 declared padding motion,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-blur/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-blur/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-blur/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-tables-blur,warm-375,,LF-01 declared padding motion,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-blur/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-blur/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-tables-blur/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C007-asc,cold-1440,"99,259",requested row ordering in reserved list; LF-01 header padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C007-asc/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C007-asc/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C007-asc/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C007-asc,cold-375,75,requested row ordering in reserved list; LF-01 header padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C007-asc/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C007-asc/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C007-asc/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C007-asc,warm-1440,30,requested row ordering in reserved list; LF-01 header padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C007-asc/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C007-asc/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C007-asc/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C007-asc,warm-375,46,requested row ordering in reserved list; LF-01 header padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C007-asc/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C007-asc/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C007-asc/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C012-owner-open,cold-1440,202,default popup entrance; LF-01 trigger padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-owner-open/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-owner-open/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-owner-open/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C012-owner-open,warm-1440,,default popup entrance; LF-01 trigger padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-owner-open/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-owner-open/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C012-owner-open/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-stores-hover,cold-1440,"122,172",LF-01 declared header padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-hover/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-hover/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-hover/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-stores-hover,cold-375,147,LF-01 declared header padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-hover/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-hover/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-hover/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-stores-hover,warm-1440,103,LF-01 declared header padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-hover/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-hover/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-hover/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-stores-hover,warm-375,115,LF-01 declared header padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-hover/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-hover/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-hover/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-stores-blur,cold-1440,100,LF-01 declared header padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-blur/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-blur/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-blur/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-stores-blur,cold-375,,LF-01 declared header padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-blur/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-blur/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-blur/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-stores-blur,warm-1440,,LF-01 declared header padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-blur/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-blur/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-blur/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-stores-blur,warm-375,,LF-01 declared header padding,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-blur/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-blur/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-stores-blur/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C008-asc,cold-1440,163,LF-01 declared header padding; requested sort,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C008-asc/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C008-asc/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C008-asc/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C008-asc,cold-375,,LF-01 declared header padding; requested sort,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C008-asc/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C008-asc/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C008-asc/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C008-asc,warm-1440,,LF-01 declared header padding; requested sort,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C008-asc/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C008-asc/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C008-asc/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C008-asc,warm-375,,LF-01 declared header padding; requested sort,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C008-asc/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C008-asc/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C008-asc/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C013-owner-open,cold-1440,191,LF-01 padding propagates through automatic columns; popup entrance,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-owner-open/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-owner-open/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-owner-open/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C013-owner-open,warm-1440,"121,136",LF-01 padding propagates through automatic columns; popup entrance,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-owner-open/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-owner-open/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C013-owner-open/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-files-hover,cold-1440,"144,202",LF-01 declared header padding animation; surrounding rows stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-hover/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-hover/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-hover/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-files-hover,cold-375,154,LF-01 declared header padding animation; surrounding rows stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-hover/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-hover/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-hover/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-files-hover,warm-1440,101,LF-01 declared header padding animation; surrounding rows stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-hover/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-hover/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-hover/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-files-hover,warm-375,122,LF-01 declared header padding animation; surrounding rows stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-hover/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-hover/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-hover/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-files-blur,cold-1440,88,LF-01 declared header padding reverses; table and scroll stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-blur/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-blur/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-blur/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-files-blur,cold-375,,LF-01 declared header padding reverses; table and scroll stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-blur/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-blur/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-blur/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-files-blur,warm-1440,,LF-01 declared header padding reverses; table and scroll stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-blur/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-blur/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-blur/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-files-blur,warm-375,,LF-01 declared header padding reverses; table and scroll stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-blur/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-blur/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-files-blur/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C009-asc,cold-1440,"64,172",Requested row ordering within reserved list; LF-01 header activation padding only later movement,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C009-asc/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C009-asc/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C009-asc/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C009-asc,cold-375,85,Requested row ordering within reserved list; LF-01 header activation padding only later movement,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C009-asc/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C009-asc/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C009-asc/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C009-asc,warm-1440,42,Requested row ordering within reserved list; LF-01 header activation padding only later movement,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C009-asc/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C009-asc/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C009-asc/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C009-asc,warm-375,37,Requested row ordering within reserved list; LF-01 header activation padding only later movement,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C009-asc/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C009-asc/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C009-asc/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C014-owner-open,cold-1440,216,Stock popup entrance and LF-01 padding; surrounding table stable; Owner omitted at narrow width,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-owner-open/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-owner-open/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-owner-open/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C014-owner-open,warm-1440,,Stock popup entrance and LF-01 padding; surrounding table stable; Owner omitted at narrow width,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-owner-open/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-owner-open/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C014-owner-open/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-jobs-hover,cold-1440,148,LF-01 declared16px header padding animation; neighboring cells stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-hover/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-hover/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-hover/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-jobs-hover,cold-375,169,LF-01 declared16px header padding animation; neighboring cells stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-hover/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-hover/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-hover/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-jobs-hover,warm-1440,110,LF-01 declared16px header padding animation; neighboring cells stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-hover/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-hover/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-hover/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-jobs-hover,warm-375,110,LF-01 declared16px header padding animation; neighboring cells stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-hover/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-hover/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-hover/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-jobs-blur,cold-1440,139,LF-01 declared header padding reverses; surrounding table and scroll stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-blur/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-blur/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-blur/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-jobs-blur,cold-375,99,LF-01 declared header padding reverses; surrounding table and scroll stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-blur/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-blur/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-blur/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-jobs-blur,warm-1440,,LF-01 declared header padding reverses; surrounding table and scroll stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-blur/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-blur/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-blur/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C006-jobs-blur,warm-375,,LF-01 declared header padding reverses; surrounding table and scroll stable,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-blur/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-blur/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C006-jobs-blur/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C010-asc,cold-1440,"73,215",Requested row ordering in reserved list; only LF-01 activation padding afterward,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C010-asc/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C010-asc/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C010-asc/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C010-asc,cold-375,93,Requested row ordering in reserved list; only LF-01 activation padding afterward,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C010-asc/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C010-asc/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C010-asc/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C010-asc,warm-1440,"100,259",Requested row ordering in reserved list; only LF-01 activation padding afterward,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C010-asc/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C010-asc/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C010-asc/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C010-asc,warm-375,99,Requested row ordering in reserved list; only LF-01 activation padding afterward,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C010-asc/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C010-asc/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C010-asc/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C015-owner-open,cold-1440,251,Stock popup entrance plus LF-01 padding; table and scroll stable; narrow Owner omitted,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-owner-open/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-owner-open/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-owner-open/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
LF-01,LF-01,question,C015-owner-open,warm-1440,,Stock popup entrance plus LF-01 padding; table and scroll stable; narrow Owner omitted,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-owner-open/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-owner-open/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/lists/C015-owner-open/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/LISTS_OCCURRENCES.json
